"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2349309";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349309";"220659";"https://dadosabertos.camara.leg.br/api/v2/deputados/220659";"10000";"Deputado";"Dayany do Capitão";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"CE";"1";"1"
"2349308";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349308";"204369";"https://dadosabertos.camara.leg.br/api/v2/deputados/204369";"10000";"Deputado";"Caroline de Toni";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SC";"1";"1"
"2349307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349307";"220550";"https://dadosabertos.camara.leg.br/api/v2/deputados/220550";"10000";"Deputado";"Mauricio Marcon";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RS";"5";"1"
"2349307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349307";"220705";"https://dadosabertos.camara.leg.br/api/v2/deputados/220705";"10000";"Deputado";"Deltan Dallagnol";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PR";"8";"1"
"2349307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349307";"178929";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";"10000";"Deputado";"Diego Garcia";"REPUBLIC";"";"PR";"3";"1"
"2349307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349307";"156190";"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"10000";"Deputado";"Marcel van Hattem";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"RS";"6";"1"
"2349307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349307";"204365";"https://dadosabertos.camara.leg.br/api/v2/deputados/204365";"10000";"Deputado";"Gilson Marques";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SC";"4";"1"
"2349307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349307";"204369";"https://dadosabertos.camara.leg.br/api/v2/deputados/204369";"10000";"Deputado";"Caroline de Toni";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SC";"1";"1"
"2349307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349307";"204526";"https://dadosabertos.camara.leg.br/api/v2/deputados/204526";"10000";"Deputado";"Luiz Philippe de Orleans e Bragança";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"2";"1"
"2349307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349307";"204528";"https://dadosabertos.camara.leg.br/api/v2/deputados/204528";"10000";"Deputado";"Adriana Ventura";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SP";"7";"1"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74374";"https://dadosabertos.camara.leg.br/api/v2/deputados/74374";"10000";"Deputado";"Geraldo Resende";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MS";"179";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220531";"https://dadosabertos.camara.leg.br/api/v2/deputados/220531";"10000";"Deputado";"Gilvan Maximo";"REPUBLIC";"";"DF";"99";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220588";"https://dadosabertos.camara.leg.br/api/v2/deputados/220588";"10000";"Deputado";"Roberto Duarte";"REPUBLIC";"";"AC";"139";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220573";"https://dadosabertos.camara.leg.br/api/v2/deputados/220573";"10000";"Deputado";"Dorinaldo Malafaia";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"145";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220656";"https://dadosabertos.camara.leg.br/api/v2/deputados/220656";"10000";"Deputado";"Fernanda Pessoa";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"CE";"133";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220620";"https://dadosabertos.camara.leg.br/api/v2/deputados/220620";"10000";"Deputado";"Rosângela Reis";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"51";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220672";"https://dadosabertos.camara.leg.br/api/v2/deputados/220672";"10000";"Deputado";"Henderson Pinto";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"177";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220662";"https://dadosabertos.camara.leg.br/api/v2/deputados/220662";"10000";"Deputado";"Lucas Ramos";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"39";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220663";"https://dadosabertos.camara.leg.br/api/v2/deputados/220663";"10000";"Deputado";"Eriberto Medeiros";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"170";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220683";"https://dadosabertos.camara.leg.br/api/v2/deputados/220683";"10000";"Deputado";"Beto Richa";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PR";"119";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220684";"https://dadosabertos.camara.leg.br/api/v2/deputados/220684";"10000";"Deputado";"Tião Medeiros";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"165";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"160161";"https://dadosabertos.camara.leg.br/api/v2/deputados/160161";"10000";"Deputado";"Marcelo Queiroz";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"71";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220599";"https://dadosabertos.camara.leg.br/api/v2/deputados/220599";"10000";"Deputado";"Marcelo Crivella";"REPUBLIC";"";"RJ";"96";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220549";"https://dadosabertos.camara.leg.br/api/v2/deputados/220549";"10000";"Deputado";"Any Ortiz";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"RS";"48";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220634";"https://dadosabertos.camara.leg.br/api/v2/deputados/220634";"10000";"Deputado";"Marcelo Lima";"SOLIDARI";"";"SP";"136";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220543";"https://dadosabertos.camara.leg.br/api/v2/deputados/220543";"10000";"Deputado";"Ricardo Ayres";"REPUBLIC";"";"TO";"138";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220589";"https://dadosabertos.camara.leg.br/api/v2/deputados/220589";"10000";"Deputado";"Eduardo Velloso";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AC";"153";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220712";"https://dadosabertos.camara.leg.br/api/v2/deputados/220712";"10000";"Deputado";"Fausto Santos Jr.";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AM";"59";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"165470";"https://dadosabertos.camara.leg.br/api/v2/deputados/165470";"10000";"Deputado";"Rodrigo Valadares";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SE";"31";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220603";"https://dadosabertos.camara.leg.br/api/v2/deputados/220603";"10000";"Deputado";"Dani Cunha";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"118";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220638";"https://dadosabertos.camara.leg.br/api/v2/deputados/220638";"10000";"Deputado";"Antonio Carlos Rodrigues";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"173";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220605";"https://dadosabertos.camara.leg.br/api/v2/deputados/220605";"10000";"Deputado";"Bandeira de Mello";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"RJ";"38";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220687";"https://dadosabertos.camara.leg.br/api/v2/deputados/220687";"10000";"Deputado";"Márcio Honaiser";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MA";"85";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220641";"https://dadosabertos.camara.leg.br/api/v2/deputados/220641";"10000";"Deputado";"Rodrigo Gambale";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"SP";"167";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220590";"https://dadosabertos.camara.leg.br/api/v2/deputados/220590";"10000";"Deputado";"Coronel Ulysses";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AC";"126";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220666";"https://dadosabertos.camara.leg.br/api/v2/deputados/220666";"10000";"Deputado";"Coronel Meira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PE";"33";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220591";"https://dadosabertos.camara.leg.br/api/v2/deputados/220591";"10000";"Deputado";"Meire Serafim";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AC";"137";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"153423";"https://dadosabertos.camara.leg.br/api/v2/deputados/153423";"10000";"Deputado";"Renilce Nicodemos";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"120";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220607";"https://dadosabertos.camara.leg.br/api/v2/deputados/220607";"10000";"Deputado";"Max Lemos";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"RJ";"156";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220713";"https://dadosabertos.camara.leg.br/api/v2/deputados/220713";"10000";"Deputado";"Saullo Vianna";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AM";"155";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220608";"https://dadosabertos.camara.leg.br/api/v2/deputados/220608";"10000";"Deputado";"Cristiane Lopes";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"180";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220625";"https://dadosabertos.camara.leg.br/api/v2/deputados/220625";"10000";"Deputado";"Delegada Ione";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"MG";"194";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220644";"https://dadosabertos.camara.leg.br/api/v2/deputados/220644";"10000";"Deputado";"Rosângela Moro";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"55";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220569";"https://dadosabertos.camara.leg.br/api/v2/deputados/220569";"10000";"Deputado";"Silvye Alves";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"GO";"103";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220694";"https://dadosabertos.camara.leg.br/api/v2/deputados/220694";"10000";"Deputado";"Ricardo Maia";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"BA";"124";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220695";"https://dadosabertos.camara.leg.br/api/v2/deputados/220695";"10000";"Deputado";"Rogéria Santos";"REPUBLIC";"";"BA";"142";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220610";"https://dadosabertos.camara.leg.br/api/v2/deputados/220610";"10000";"Deputado";"Dr. Fernando Máximo";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"154";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220560";"https://dadosabertos.camara.leg.br/api/v2/deputados/220560";"10000";"Deputado";"Thiago de Joaldo";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SE";"162";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220576";"https://dadosabertos.camara.leg.br/api/v2/deputados/220576";"10000";"Deputado";"Alfredo Gaspar";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AL";"123";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220577";"https://dadosabertos.camara.leg.br/api/v2/deputados/220577";"10000";"Deputado";"Augusto Pupio";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"AP";"97";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220534";"https://dadosabertos.camara.leg.br/api/v2/deputados/220534";"10000";"Deputado";"Fred Linhares";"REPUBLIC";"";"DF";"8";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220594";"https://dadosabertos.camara.leg.br/api/v2/deputados/220594";"10000";"Deputado";"Coronel Assis";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MT";"125";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220659";"https://dadosabertos.camara.leg.br/api/v2/deputados/220659";"10000";"Deputado";"Dayany do Capitão";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"CE";"86";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"180214";"https://dadosabertos.camara.leg.br/api/v2/deputados/180214";"10000";"Deputado";"Pastor Diniz";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RR";"148";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220697";"https://dadosabertos.camara.leg.br/api/v2/deputados/220697";"10000";"Deputado";"Jadyel Alencar";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"PI";"117";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220698";"https://dadosabertos.camara.leg.br/api/v2/deputados/220698";"10000";"Deputado";"Beto Preto";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"42";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220595";"https://dadosabertos.camara.leg.br/api/v2/deputados/220595";"10000";"Deputado";"Coronel Fernanda";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"113";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220676";"https://dadosabertos.camara.leg.br/api/v2/deputados/220676";"10000";"Deputado";"Andreia Siqueira";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"100";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220612";"https://dadosabertos.camara.leg.br/api/v2/deputados/220612";"10000";"Deputado";"Bebeto";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"140";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220554";"https://dadosabertos.camara.leg.br/api/v2/deputados/220554";"10000";"Deputado";"Alexandre Lindenmeyer";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"95";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220626";"https://dadosabertos.camara.leg.br/api/v2/deputados/220626";"10000";"Deputado";"Rafael Simoes";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"91";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220538";"https://dadosabertos.camara.leg.br/api/v2/deputados/220538";"10000";"Deputado";"Albuquerque";"REPUBLIC";"";"RR";"76";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220645";"https://dadosabertos.camara.leg.br/api/v2/deputados/220645";"10000";"Deputado";"Erika Hilton";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"66";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220539";"https://dadosabertos.camara.leg.br/api/v2/deputados/220539";"10000";"Deputado";"Defensor Stélio Dener";"REPUBLIC";"";"RR";"30";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220558";"https://dadosabertos.camara.leg.br/api/v2/deputados/220558";"10000";"Deputado";"Zé Trovão";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SC";"40";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"104552";"https://dadosabertos.camara.leg.br/api/v2/deputados/104552";"10000";"Deputado";"Socorro Neri";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AC";"78";"1"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220646";"https://dadosabertos.camara.leg.br/api/v2/deputados/220646";"10000";"Deputado";"Felipe Becari";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"13";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220596";"https://dadosabertos.camara.leg.br/api/v2/deputados/220596";"10000";"Deputado";"Amália Barros";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"184";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220579";"https://dadosabertos.camara.leg.br/api/v2/deputados/220579";"10000";"Deputado";"Silvia Waiãpi";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"AP";"10";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220614";"https://dadosabertos.camara.leg.br/api/v2/deputados/220614";"10000";"Deputado";"Daniel Soranz";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ";"104";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220648";"https://dadosabertos.camara.leg.br/api/v2/deputados/220648";"10000";"Deputado";"Marangoni";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"1";"1"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220651";"https://dadosabertos.camara.leg.br/api/v2/deputados/220651";"10000";"Deputado";"Simone Marquetto";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"122";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220592";"https://dadosabertos.camara.leg.br/api/v2/deputados/220592";"10000";"Deputado";"Zezinho Barbary";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AC";"80";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220701";"https://dadosabertos.camara.leg.br/api/v2/deputados/220701";"10000";"Deputado";"Delegado Matheus Laiola";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"65";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220580";"https://dadosabertos.camara.leg.br/api/v2/deputados/220580";"10000";"Deputado";"Professora Goreth";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"94";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"206018";"https://dadosabertos.camara.leg.br/api/v2/deputados/206018";"10000";"Deputado";"Célia Xakriabá";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"MG";"172";"1"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220669";"https://dadosabertos.camara.leg.br/api/v2/deputados/220669";"10000";"Deputado";"Lula da Fonte";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PE";"41";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220630";"https://dadosabertos.camara.leg.br/api/v2/deputados/220630";"10000";"Deputado";"Pedro Aihara";"PATRIOTA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"MG";"93";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220564";"https://dadosabertos.camara.leg.br/api/v2/deputados/220564";"10000";"Deputado";"Yandra Moura";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SE";"157";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"210989";"https://dadosabertos.camara.leg.br/api/v2/deputados/210989";"10000";"Deputado";"Bruno Farias";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"MG";"69";"1"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220702";"https://dadosabertos.camara.leg.br/api/v2/deputados/220702";"10000";"Deputado";"Geraldo Mendes";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"150";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220530";"https://dadosabertos.camara.leg.br/api/v2/deputados/220530";"10000";"Deputado";"Messias Donato";"REPUBLIC";"";"ES";"111";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220584";"https://dadosabertos.camara.leg.br/api/v2/deputados/220584";"10000";"Deputado";"Murilo Galdino";"REPUBLIC";"";"PB";"166";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220585";"https://dadosabertos.camara.leg.br/api/v2/deputados/220585";"10000";"Deputado";"Mersinho Lucena";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PB";"189";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220705";"https://dadosabertos.camara.leg.br/api/v2/deputados/220705";"10000";"Deputado";"Deltan Dallagnol";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PR";"151";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220572";"https://dadosabertos.camara.leg.br/api/v2/deputados/220572";"10000";"Deputado";"Marussa Boldrin";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"GO";"110";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220619";"https://dadosabertos.camara.leg.br/api/v2/deputados/220619";"10000";"Deputado";"Delegado Ramagem";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"61";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"220706";"https://dadosabertos.camara.leg.br/api/v2/deputados/220706";"10000";"Deputado";"Padovani";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"26";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"73701";"https://dadosabertos.camara.leg.br/api/v2/deputados/73701";"10000";"Deputado";"Benedita da Silva";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"193";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74090";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"10000";"Deputado";"Átila Lins";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"AM";"74";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"73801";"https://dadosabertos.camara.leg.br/api/v2/deputados/73801";"10000";"Deputado";"Renildo Calheiros";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"PE";"108";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74317";"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"10000";"Deputado";"Júlio Cesar";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PI";"56";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74428";"https://dadosabertos.camara.leg.br/api/v2/deputados/74428";"10000";"Deputado";"Mendonça Filho";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PE";"81";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74554";"https://dadosabertos.camara.leg.br/api/v2/deputados/74554";"10000";"Deputado";"José Rocha";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"36";"1"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74858";"https://dadosabertos.camara.leg.br/api/v2/deputados/74858";"10000";"Deputado";"Lindbergh Farias";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"114";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"73441";"https://dadosabertos.camara.leg.br/api/v2/deputados/73441";"10000";"Deputado";"Celso Russomanno";"REPUBLIC";"";"SP";"12";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"10000";"Deputado";"Lincoln Portela";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"22";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74467";"https://dadosabertos.camara.leg.br/api/v2/deputados/74467";"10000";"Deputado";"Damião Feliciano";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PB";"47";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"73486";"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"10000";"Deputado";"Pompeo de Mattos";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RS";"187";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"73579";"https://dadosabertos.camara.leg.br/api/v2/deputados/73579";"10000";"Deputado";"Alberto Fraga";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"DF";"160";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"73692";"https://dadosabertos.camara.leg.br/api/v2/deputados/73692";"10000";"Deputado";"Osmar Terra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RS";"58";"0"
"2349306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349306";"74253";"https://dadosabertos.camara.leg.br/api/v2/deputados/74253";"10000";"Deputado";"Julio Lopes";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"77";"0"
